games_idx,Date,Visiting Team,Visiting League,Home Team,Home League,Visiting Score,Home Score,V Start Pitcher ID,H Start Pitcher ID,Home Winner,V NetRuns,H NetRuns,V Runs Allowed,H Runs Allowed,Home Wins?,Prediction Correct?
5339,20120511,NYN,NL,MIA,NL,5,6,santj003,buehm001,True,-1,1,4.4,3.8,True,True
5340,20120511,CHN,NL,MIL,NL,7,8,garzm001,wolfr001,True,-1,1,4.0,5.2,False,False
5341,20120511,SDN,NL,PHI,NL,3,7,richc002,worlv001,True,-4,4,5.0,4.6,True,True
5342,20120511,HOU,NL,PIT,NL,1,0,norrb001,mcdoj004,False,1,-1,5.4,3.4,True,False
5343,20120511,ATL,NL,SLN,NL,9,7,minom001,garcj004,False,2,-2,4.8,3.2,True,False
5344,20120512,TBA,AL,BAL,AL,3,5,moorm003,matub001,True,-2,2,999.0,7.8,True,True
5345,20120512,CLE,AL,BOS,AL,1,4,mcalz001,doubf001,True,-3,3,999.0,7.6,True,True
5346,20120512,KCA,AL,CHA,AL,5,0,hochl001,salec001,False,5,-5,4.6,999.0,False,True
5347,20120512,TOR,AL,MIN,AL,2,1,hutcd001,waltp001,False,1,-1,999.0,999.0,True,False
5348,20120512,SEA,AL,NYA,AL,2,6,noesh001,hughp001,True,-4,4,999.0,6.4,True,True
5349,20120512,DET,AL,OAK,AL,1,3,fistd001,mccab001,True,-2,2,2.8,4.4,False,False
5350,20120512,ANA,AL,TEX,AL,4,2,wilsc004,harrm001,False,2,-2,3.6,5.6,False,True
5351,20120512,SFN,NL,ARI,NL,5,2,cainm001,cahit001,False,3,-3,5.4,5.4,True,False
5352,20120512,WAS,NL,CIN,NL,2,1,zimmj003,latom001,False,1,-1,3.6,3.4,True,False
5353,20120512,COL,NL,LAN,NL,1,2,nicaj001,haraa001,True,-1,1,5.2,3.6,True,True
5354,20120512,NYN,NL,MIA,NL,9,3,dickr001,nolar001,False,6,-6,4.2,4.8,False,True
5355,20120512,CHN,NL,MIL,NL,2,8,volsc001,marcs001,True,-6,6,4.0,6.2,False,False
5356,20120512,SDN,NL,PHI,NL,2,1,volqe001,hallr001,False,1,-1,4.8,3.6,True,False
5357,20120512,HOU,NL,PIT,NL,2,5,happj001,mortc002,True,-3,3,3.8,3.2,True,True
5358,20120512,ATL,NL,SLN,NL,7,2,beacb001,waina001,False,5,-5,3.4,6.0,False,True
5359,20120513,TBA,AL,BAL,AL,9,8,shiej002,arrij001,False,1,-1,3.0,5.4,False,True
5360,20120513,CLE,AL,BOS,AL,1,12,mastj001,bardd001,True,-11,11,6.6,999.0,False,False
5361,20120513,KCA,AL,CHA,AL,9,1,duffd001,humbp001,False,8,-8,4.8,6.4,False,True
5362,20120513,TOR,AL,MIN,AL,3,4,romer002,diams001,True,-1,1,4.8,999.0,False,False
5363,20120513,SEA,AL,NYA,AL,6,2,millk004,petta001,False,4,-4,3.8,5.6,False,True
5364,20120513,DET,AL,OAK,AL,3,1,verlj001,parkj001,False,2,-2,2.6,999.0,False,True
5365,20120513,ANA,AL,TEX,AL,6,13,weavj003,felin001,True,-7,7,3.0,999.0,False,False
5366,20120513,SFN,NL,ARI,NL,7,3,zitob001,saunj001,False,4,-4,5.0,4.2,True,False
5367,20120513,WAS,NL,CIN,NL,6,9,jacke001,arrob001,True,-3,3,2.8,3.2,False,False
5368,20120513,COL,NL,LAN,NL,5,11,whita001,lillt001,True,-6,6,5.6,2.8,True,True
5369,20120513,NYN,NL,MIA,NL,4,8,niesj001,zambc001,True,-4,4,4.6,5.8,False,False
5370,20120513,CHN,NL,MIL,NL,8,2,samaj001,estrm001,False,6,-6,3.0,3.4,False,True
5371,20120513,SDN,NL,PHI,NL,2,3,suppj001,hamec001,True,-1,1,4.0,3.8,True,True
5372,20120513,HOU,NL,PIT,NL,2,3,rodrw002,burna001,True,-1,1,2.8,3.0,False,False
5373,20120513,ATL,NL,SLN,NL,7,4,hanst001,lynnl001,False,3,-3,4.6,999.0,False,True
5374,20120514,OAK,AL,ANA,AL,5,0,rosst001,hared001,False,5,-5,4.6,4.6,True,False
5375,20120514,NYA,AL,BAL,AL,8,5,novai001,hammj002,False,3,-3,2.8,4.0,False,True
5376,20120514,SEA,AL,BOS,AL,1,6,vargj001,lestj001,True,-5,5,4.6,7.0,False,False
5377,20120514,DET,AL,CHA,AL,5,7,smyld001,dankj001,True,-2,2,999.0,7.4,True,True
5378,20120514,CLE,AL,MIN,AL,5,4,gomej002,pavac001,False,1,-1,5.4,4.8,True,False
5379,20120514,KCA,AL,TEX,AL,3,1,chenb001,felds001,False,2,-2,3.8,3.8,True,False
5380,20120514,TBA,AL,TOR,AL,7,1,niemj001,morrb001,False,6,-6,5.0,5.8,False,True
5381,20120514,CIN,NL,ATL,NL,3,1,bailh001,delgr001,False,2,-2,4.4,3.2,True,False
5382,20120514,ARI,NL,LAN,NL,1,3,kenni001,kersc001,True,-2,2,2.4,2.0,True,True
5383,20120514,PIT,NL,MIA,NL,3,2,lincb001,sanca004,False,1,-1,6.2,4.0,True,False
5384,20120514,MIL,NL,NYN,NL,1,3,gally001,batim001,True,-2,2,4.8,4.6,True,True
5385,20120514,HOU,NL,PHI,NL,1,5,harrl002,blanj001,True,-4,4,999.0,4.6,True,True
5386,20120514,COL,NL,SFN,NL,2,3,friec001,voger001,True,-1,1,999.0,3.0,True,True
5387,20120514,CHN,NL,SLN,NL,6,4,dempr002,westj001,False,2,-2,4.2,4.2,True,False
5388,20120514,SDN,NL,WAS,NL,5,8,staut001,detwr001,True,-3,3,7.6,3.2,True,True
5389,20120515,OAK,AL,ANA,AL,0,4,colob001,sante001,True,-4,4,2.6,5.0,False,False
5390,20120515,NYA,AL,BAL,AL,2,5,sabac001,chenw001,True,-3,3,4.4,999.0,False,False
5391,20120515,SEA,AL,BOS,AL,0,5,beavb001,beckj002,True,-5,5,4.4,5.0,False,False
5392,20120515,DET,AL,CHA,AL,10,8,schem001,peavj001,False,2,-2,4.6,3.6,True,False
5393,20120515,CLE,AL,MIN,AL,5,0,lowed001,marqj001,False,5,-5,3.6,5.6,False,True
5394,20120515,KCA,AL,TEX,AL,7,4,mazzv001,lewic001,False,3,-3,4.0,3.4,True,False
5395,20120515,TBA,AL,TOR,AL,4,3,pricd001,alvah001,False,1,-1,5.2,4.8,True,False
5396,20120515,CIN,NL,ATL,NL,2,6,cuetj001,hudst001,True,-4,4,2.6,1.8,True,True
5397,20120515,ARI,NL,LAN,NL,5,1,milew001,billc001,False,4,-4,3.6,2.4,True,False
5398,20120515,PIT,NL,MIA,NL,2,6,corrk001,johnj009,True,-4,4,2.0,3.6,False,False
5399,20120515,MIL,NL,NYN,NL,8,0,greiz001,gee-d001,False,8,-8,3.4,4.8,False,True
5400,20120515,HOU,NL,PHI,NL,3,4,lylej001,lee-c003,True,-1,1,6.6,3.8,True,True
5401,20120515,COL,NL,SFN,NL,5,4,guthj001,linct001,False,1,-1,2.8,3.0,False,True
5402,20120515,CHN,NL,SLN,NL,6,7,mahop002,lohsk001,True,-1,1,5.2,2.2,True,True
5403,20120515,SDN,NL,WAS,NL,6,1,bassa001,stras001,False,5,-5,999.0,3.8,True,False
5404,20120516,CHA,AL,ANA,AL,2,7,floyg001,willj003,True,-5,5,4.4,1.8,True,True
5405,20120516,SEA,AL,CLE,AL,3,9,hernf002,jimeu001,True,-6,6,3.6,5.8,False,False
5406,20120516,MIN,AL,DET,AL,11,7,blacn001,porcr001,False,4,-4,8.8,4.2,True,False
5407,20120516,BAL,AL,KCA,AL,4,3,huntt002,paulf001,False,1,-1,5.8,4.8,True,False
5408,20120516,BOS,AL,TBA,AL,1,2,buchc001,hellj001,True,-1,1,5.0,2.2,True,True
5409,20120516,OAK,AL,TEX,AL,1,4,milot001,darvy001,True,-3,3,5.2,999.0,False,False
5410,20120516,NYA,AL,TOR,AL,1,8,kuroh001,drabk001,True,-7,7,6.0,7.2,False,False
5411,20120516,MIA,NL,ATL,NL,8,4,buehm001,minom001,False,4,-4,3.4,2.6,True,False
5412,20120516,PHI,NL,CHN,NL,9,2,kendk001,garzm001,False,7,-7,5.0,2.6,True,False
5413,20120516,ARI,NL,COL,NL,1,6,corbp001,moyej001,True,-5,5,999.0,6.6,True,True
5414,20120516,MIL,NL,HOU,NL,3,8,wolfr001,norrb001,True,-5,5,5.6,3.2,True,True
5415,20120516,CIN,NL,NYN,NL,6,3,leakm001,santj003,False,3,-3,4.0,2.4,True,False
5416,20120516,LAN,NL,SDN,NL,2,4,capuc001,richc002,True,-2,2,3.4,3.0,True,True
5417,20120516,SLN,NL,SFN,NL,4,1,garcj004,bumgm001,False,3,-3,5.0,1.2,True,False
5418,20120516,PIT,NL,WAS,NL,4,7,bedae001,gonzg003,True,-3,3,4.2,1.8,True,True
5419,20120517,CHA,AL,ANA,AL,6,1,salec001,wilsc004,False,5,-5,999.0,2.4,True,False
5420,20120517,SEA,AL,CLE,AL,5,6,noesh001,mcalz001,True,-1,1,5.8,999.0,False,False
5421,20120517,MIN,AL,DET,AL,4,3,waltp001,fistd001,False,1,-1,999.0,0.6,True,False
5422,20120517,BAL,AL,KCA,AL,5,3,matub001,hochl001,False,2,-2,8.8,5.2,True,False
5423,20120517,BOS,AL,TBA,AL,5,3,doubf001,moorm003,False,2,-2,999.0,999.0,True,False
5424,20120517,OAK,AL,TEX,AL,5,4,mccab001,harrm001,False,1,-1,5.4,3.8,True,False
5425,20120517,NYA,AL,TOR,AL,1,4,hughp001,hutcd001,True,-3,3,5.2,999.0,False,False
5426,20120517,MIA,NL,ATL,NL,0,7,nolar001,beacb001,True,-7,7,3.8,5.6,False,False
5427,20120517,PHI,NL,CHN,NL,8,7,hallr001,volsc001,False,1,-1,5.2,5.8,False,True
5428,20120517,ARI,NL,COL,NL,9,7,cahit001,nicaj001,False,2,-2,1.6,4.8,False,True
5429,20120517,MIL,NL,HOU,NL,0,4,marcs001,happj001,True,-4,4,2.8,4.2,False,False
5430,20120517,CIN,NL,NYN,NL,4,9,latom001,dickr001,True,-5,5,3.6,1.6,True,True
5431,20120517,LAN,NL,SDN,NL,8,1,haraa001,volqe001,False,7,-7,5.8,2.2,True,False
5432,20120517,SLN,NL,SFN,NL,5,7,waina001,cainm001,True,-2,2,3.0,1.4,True,True
5433,20120517,PIT,NL,WAS,NL,5,3,mcdoj004,zimmj003,False,2,-2,3.4,3.8,False,True
5434,20120518,MIA,NL,CLE,AL,3,2,zambc001,mastj001,False,1,-1,4.0,5.8,False,True
5435,20120518,PIT,NL,DET,AL,0,6,mortc002,verlj001,True,-6,6,6.2,3.4,True,True
5436,20120518,ARI,NL,KCA,AL,6,4,saunj001,mendl001,False,2,-2,2.0,999.0,False,True
5437,20120518,CIN,NL,NYA,AL,0,4,arrob001,petta001,True,-4,4,4.4,6.2,False,False
5438,20120518,ATL,NL,TBA,AL,5,3,hanst001,shiej002,False,2,-2,3.2,2.8,True,False
5439,20120518,NYN,NL,TOR,AL,5,14,niesj001,romer002,True,-9,9,5.0,4.0,True,True
5440,20120518,CHA,AL,CHN,NL,3,2,humbp001,samaj001,False,1,-1,5.4,999.0,False,True
5441,20120518,SEA,AL,COL,NL,4,0,millk004,whita001,False,4,-4,3.8,5.6,False,True
5442,20120518,TEX,AL,HOU,NL,4,1,felin001,rodrw002,False,3,-3,999.0,3.2,True,False
5443,20120518,SLN,NL,LAN,NL,5,6,lynnl001,lillt001,True,-1,1,2.6,2.4,True,True
5444,20120518,MIN,AL,MIL,NL,11,3,diams001,estrm001,False,8,-8,999.0,4.6,True,False
5445,20120518,BOS,AL,PHI,NL,4,6,bardd001,hamec001,True,-2,2,999.0,3.8,True,True
5446,20120518,ANA,AL,SDN,NL,7,2,weavj003,suppj001,False,5,-5,5.4,3.4,True,False
5447,20120518,OAK,AL,SFN,NL,6,8,parkj001,zitob001,True,-2,2,999.0,3.4,True,True
5448,20120518,BAL,AL,WAS,NL,2,1,arrij001,jacke001,False,1,-1,3.6,4.8,False,True
5449,20120519,MIA,NL,CLE,AL,0,2,sanca004,gomej002,True,-2,2,2.6,3.4,False,False
5450,20120519,PIT,NL,DET,AL,4,3,burna001,smyld001,False,1,-1,6.8,999.0,False,True
5451,20120519,ARI,NL,KCA,AL,3,7,kenni001,chenb001,True,-4,4,2.6,5.2,False,False
5452,20120519,CIN,NL,NYA,AL,6,5,bailh001,novai001,False,1,-1,4.4,5.2,False,True
5453,20120519,ATL,NL,TBA,AL,2,5,delgr001,cobba001,True,-3,3,2.8,5.4,False,False
5454,20120519,NYN,NL,TOR,AL,0,2,batim001,morrb001,True,-2,2,999.0,5.2,True,True
5455,20120519,CHA,AL,CHN,NL,7,4,dankj001,dempr002,False,3,-3,4.2,2.6,True,False
5456,20120519,SEA,AL,COL,NL,10,3,vargj001,friec001,False,7,-7,5.0,999.0,False,True
5457,20120519,TEX,AL,HOU,NL,5,6,holld003,harrl002,True,-1,1,3.0,7.8,False,False
5458,20120519,SLN,NL,LAN,NL,0,6,westj001,kersc001,True,-6,6,3.8,2.0,True,True
5459,20120519,MIN,AL,MIL,NL,5,4,pavac001,gally001,False,1,-1,3.8,4.6,False,True
5460,20120519,BOS,AL,PHI,NL,7,5,lestj001,blanj001,False,2,-2,3.0,3.4,False,True
5461,20120519,ANA,AL,SDN,NL,2,3,hared001,stule002,True,-1,1,5.2,999.0,False,False
5462,20120519,OAK,AL,SFN,NL,0,4,rosst001,voger001,True,-4,4,4.4,2.6,True,True
5463,20120519,BAL,AL,WAS,NL,6,5,hammj002,detwr001,False,1,-1,2.6,2.8,False,True
5464,20120520,MIA,NL,CLE,AL,5,3,johnj009,lowed001,False,2,-2,4.2,3.6,True,False
5465,20120520,PIT,NL,DET,AL,3,4,corrk001,schem001,True,-1,1,2.8,6.0,False,False
5466,20120520,ARI,NL,KCA,AL,2,0,milew001,adcon001,False,2,-2,3.6,999.0,False,True
5467,20120520,CIN,NL,NYA,AL,5,2,cuetj001,sabac001,False,3,-3,2.6,2.6,True,False
5468,20120520,ATL,NL,TBA,AL,2,0,hudst001,pricd001,False,2,-2,5.0,4.0,True,False
5469,20120520,NYN,NL,TOR,AL,6,5,gee-d001,alvah001,False,1,-1,5.0,5.0,True,False
5470,20120520,CHA,AL,CHN,NL,6,0,peavj001,mahop002,False,6,-6,1.8,3.8,False,True
5471,20120520,SEA,AL,COL,NL,6,4,beavb001,guthj001,False,2,-2,3.8,5.6,False,True
5472,20120520,TEX,AL,HOU,NL,6,1,lewic001,lylej001,False,5,-5,4.0,4.6,False,True
5473,20120520,SLN,NL,LAN,NL,5,6,lohsk001,billc001,True,-1,1,2.0,2.4,False,False
5474,20120520,MIN,AL,MIL,NL,4,16,marqj001,greiz001,True,-12,12,5.0,2.4,True,True
5475,20120520,BOS,AL,PHI,NL,5,1,beckj002,lee-c003,False,4,-4,4.6,4.4,True,False
5476,20120520,ANA,AL,SDN,NL,2,3,sante001,bassa001,True,-1,1,4.0,5.0,False,False
5477,20120520,OAK,AL,SFN,NL,6,2,colob001,linct001,False,4,-4,2.4,3.6,False,True
5478,20120520,BAL,AL,WAS,NL,3,9,chenw001,stras001,True,-6,6,999.0,4.2,True,True
5479,20120521,BOS,AL,BAL,AL,8,6,buchc001,huntt002,False,2,-2,4.8,3.0,True,False
5480,20120521,KCA,AL,NYA,AL,6,0,paulf001,kuroh001,False,6,-6,3.6,2.2,True,False
5481,20120521,ANA,AL,OAK,AL,1,2,willj003,milot001,True,-1,1,5.4,2.8,True,True
5482,20120521,TEX,AL,SEA,AL,1,6,darvy001,hernf002,True,-5,5,999.0,3.6,True,True
5483,20120521,TOR,AL,TBA,AL,6,2,drabk001,hellj001,False,4,-4,4.8,1.8,True,False
5484,20120521,LAN,NL,ARI,NL,6,1,capuc001,corbp001,False,5,-5,3.8,999.0,False,True
5485,20120521,ATL,NL,CIN,NL,1,4,minom001,leakm001,True,-3,3,5.6,4.6,True,True
5486,20120521,CHN,NL,HOU,NL,4,8,garzm001,norrb001,True,-4,4,5.2,2.2,True,True
5487,20120521,COL,NL,MIA,NL,4,7,moyej001,buehm001,True,-3,3,7.6,4.8,True,True
5488,20120521,SFN,NL,MIL,NL,4,3,bumgm001,wolfr001,False,1,-1,4.4,6.0,False,True
5489,20120521,WAS,NL,PHI,NL,2,1,gonzg003,kendk001,False,1,-1,2.0,4.2,False,True
5490,20120521,NYN,NL,PIT,NL,4,5,santj003,bedae001,True,-1,1,4.8,4.4,True,True
5491,20120521,SDN,NL,SLN,NL,3,4,richc002,garcj004,True,-1,1,6.2,4.2,True,True
5492,20120522,BOS,AL,BAL,AL,1,4,doubf001,matub001,True,-3,3,3.2,6.6,False,False
5493,20120522,MIN,AL,CHA,AL,9,2,waltp001,floyg001,False,7,-7,999.0,1.8,True,False
5494,20120522,DET,AL,CLE,AL,3,5,porcr001,jimeu001,True,-2,2,4.6,5.6,False,False
5495,20120522,KCA,AL,NYA,AL,2,3,hochl001,hughp001,True,-1,1,3.6,5.0,False,False
5496,20120522,ANA,AL,OAK,AL,5,0,wilsc004,godfg001,False,5,-5,3.4,999.0,False,True
5497,20120522,TEX,AL,SEA,AL,3,1,harrm001,noesh001,False,2,-2,4.0,999.0,False,True
5498,20120522,TOR,AL,TBA,AL,5,8,hutcd001,moorm003,True,-3,3,999.0,4.6,True,True
5499,20120522,LAN,NL,ARI,NL,8,7,haraa001,cahit001,False,1,-1,4.4,5.4,False,True
5500,20120522,ATL,NL,CIN,NL,3,4,beacb001,latom001,True,-1,1,3.0,3.4,False,False
5501,20120522,CHN,NL,HOU,NL,1,2,woodt004,happj001,True,-1,1,3.8,3.4,True,True
5502,20120522,COL,NL,MIA,NL,6,7,nicaj001,nolar001,True,-1,1,4.4,5.0,False,False
5503,20120522,SFN,NL,MIL,NL,6,4,cainm001,marcs001,False,2,-2,5.2,5.6,False,True
5504,20120522,WAS,NL,PHI,NL,5,2,zimmj003,hallr001,False,3,-3,3.2,3.4,False,True
5505,20120522,NYN,NL,PIT,NL,3,2,dickr001,mcdoj004,False,1,-1,4.8,2.8,True,False
5506,20120522,SDN,NL,SLN,NL,0,4,volqe001,waina001,True,-4,4,3.4,6.0,False,False
5507,20120523,BOS,AL,BAL,AL,6,5,bardd001,arrij001,False,1,-1,999.0,6.4,True,False
5508,20120523,MIN,AL,CHA,AL,0,6,diams001,salec001,True,-6,6,4.8,999.0,False,False
5509,20120523,DET,AL,CLE,AL,2,4,fistd001,mcalz001,True,-2,2,1.8,6.4,False,False
5510,20120523,KCA,AL,NYA,AL,3,8,smitw002,petta001,True,-5,5,999.0,4.8,True,True
5511,20120523,ANA,AL,OAK,AL,3,1,weavj003,parkj001,False,2,-2,5.4,999.0,False,True
5512,20120523,TEX,AL,SEA,AL,3,5,felds001,millk004,True,-2,2,5.6,7.0,False,False
5513,20120523,TOR,AL,TBA,AL,4,5,romer002,shiej002,True,-1,1,4.8,3.6,True,True
5514,20120523,LAN,NL,ARI,NL,4,11,lillt001,saunj001,True,-7,7,3.0,5.4,False,False
5515,20120523,ATL,NL,CIN,NL,1,2,hanst001,arrob001,True,-1,1,3.6,3.2,True,True
5516,20120523,CHN,NL,HOU,NL,1,5,samaj001,rodrw002,True,-4,4,3.2,3.0,True,True
5517,20120523,COL,NL,MIA,NL,8,4,whita001,zambc001,False,4,-4,6.8,4.0,True,False
5518,20120523,SFN,NL,MIL,NL,5,8,zitob001,estrm001,True,-3,3,3.8,6.8,False,False
5519,20120523,WAS,NL,PHI,NL,1,4,jacke001,hamec001,True,-3,3,4.4,3.8,True,True
5520,20120523,NYN,NL,PIT,NL,3,1,niesj001,mortc002,False,2,-2,6.0,3.0,True,False
5521,20120523,SDN,NL,SLN,NL,3,6,suppj001,lynnl001,True,-3,3,3.8,999.0,False,False
5522,20120524,MIN,AL,CHA,AL,8,11,devrc001,humbp001,True,-3,3,999.0,7.6,True,True
5523,20120524,DET,AL,CLE,AL,1,2,verlj001,mastj001,True,-1,1,2.8,5.4,False,False
5524,20120524,ANA,AL,SEA,AL,3,0,hared001,vargj001,False,3,-3,4.2,1.6,True,False
5525,20120524,ATL,NL,CIN,NL,3,6,delgr001,bailh001,True,-3,3,3.0,5.2,False,False
5526,20120524,SFN,NL,MIA,NL,14,7,voger001,sanca004,False,7,-7,4.2,3.8,True,False
5527,20120524,SDN,NL,NYN,NL,11,5,stule002,hefnj001,False,6,-6,999.0,999.0,True,False
5528,20120524,PHI,NL,SLN,NL,10,9,blanj001,westj001,False,1,-1,3.8,4.8,False,True
5529,20120525,KCA,AL,BAL,AL,2,8,chenb001,hammj002,True,-6,6,3.8,4.0,False,False
5530,20120525,TBA,AL,BOS,AL,7,4,cobba001,lestj001,False,3,-3,999.0,6.6,True,False
5531,20120525,CLE,AL,CHA,AL,3,9,gomej002,quinj001,True,-6,6,5.4,999.0,False,False
5532,20120525,DET,AL,MIN,AL,10,6,smyld001,swara001,False,4,-4,999.0,4.4,True,False
5533,20120525,NYA,AL,OAK,AL,6,3,novai001,rosst001,False,3,-3,3.2,4.6,False,True
5534,20120525,ANA,AL,SEA,AL,6,4,sante001,beavb001,False,2,-2,3.8,3.2,True,False
5535,20120525,TOR,AL,TEX,AL,3,14,morrb001,holld003,True,-11,11,1.8,4.8,False,False
5536,20120525,MIL,NL,ARI,NL,7,1,gally001,kenni001,False,6,-6,4.6,4.2,True,False
5537,20120525,WAS,NL,ATL,NL,7,4,detwr001,hudst001,False,3,-3,2.2,2.2,True,False
5538,20120525,COL,NL,CIN,NL,6,3,friec001,cuetj001,False,3,-3,999.0,1.8,True,False
5539,20120525,HOU,NL,LAN,NL,3,1,harrl002,kersc001,False,2,-2,5.0,1.8,True,False
5540,20120525,SFN,NL,MIA,NL,6,7,linct001,johnj009,True,-1,1,6.8,3.4,True,True
5541,20120525,SDN,NL,NYN,NL,1,6,bassa001,gee-d001,True,-5,5,1.8,5.8,False,False
5542,20120525,CHN,NL,PIT,NL,0,1,dempr002,burna001,True,-1,1,4.6,2.4,True,True
5543,20120525,PHI,NL,SLN,NL,5,3,lee-c003,lohsk001,False,2,-2,1.4,2.6,False,True
5544,20120526,KCA,AL,BAL,AL,4,3,paulf001,chenw001,False,1,-1,3.2,999.0,False,True
5545,20120526,TBA,AL,BOS,AL,2,3,pricd001,beckj002,True,-1,1,4.8,4.4,True,True
5546,20120526,CLE,AL,CHA,AL,7,14,lowed001,peavj001,True,-7,7,2.8,4.2,False,False
5547,20120526,DET,AL,MIN,AL,6,3,schem001,pavac001,False,3,-3,5.6,4.6,True,False
5548,20120526,NYA,AL,OAK,AL,9,2,sabac001,colob001,False,7,-7,4.4,7.6,False,True
5549,20120526,ANA,AL,SEA,AL,5,3,willj003,hernf002,False,2,-2,4.6,2.0,True,False
5550,20120526,TOR,AL,TEX,AL,7,8,alvah001,lewic001,True,-1,1,1.2,3.8,False,False
5551,20120526,MIL,NL,ARI,NL,5,8,greiz001,milew001,True,-3,3,3.0,5.2,False,False
5552,20120526,WAS,NL,ATL,NL,8,4,stras001,minom001,False,4,-4,1.6,4.2,False,True
5553,20120526,COL,NL,CIN,NL,3,10,guthj001,leakm001,True,-7,7,3.6,3.6,True,True
5554,20120526,HOU,NL,LAN,NL,3,6,norrb001,billc001,True,-3,3,4.6,3.2,True,True
5555,20120526,SFN,NL,MIA,NL,3,5,bumgm001,buehm001,True,-2,2,3.4,4.0,False,False
5556,20120526,SDN,NL,NYN,NL,0,9,richc002,santj003,True,-9,9,6.4,2.8,True,True
5557,20120526,CHN,NL,PIT,NL,2,3,mahop002,corrk001,True,-1,1,5.4,6.4,False,False
5558,20120526,PHI,NL,SLN,NL,4,0,kendk001,garcj004,False,4,-4,4.0,4.2,False,True
5559,20120527,KCA,AL,BAL,AL,4,2,hochl001,matub001,False,2,-2,3.4,5.2,False,True
5560,20120527,TBA,AL,BOS,AL,4,3,hellj001,buchc001,False,1,-1,5.4,6.2,False,True
5561,20120527,CLE,AL,CHA,AL,6,12,jimeu001,floyg001,True,-6,6,7.6,3.2,True,True
5562,20120527,DET,AL,MIN,AL,4,3,porcr001,waltp001,False,1,-1,5.4,999.0,False,True
5563,20120527,NYA,AL,OAK,AL,2,0,kuroh001,milot001,False,2,-2,6.0,1.6,True,False
5564,20120527,ANA,AL,SEA,AL,4,2,wilsc004,noesh001,False,2,-2,3.2,2.8,True,False
5565,20120527,TOR,AL,TEX,AL,6,12,drabk001,darvy001,True,-6,6,4.2,999.0,False,False
5566,20120527,MIL,NL,ARI,NL,3,4,wolfr001,hudsd001,True,-1,1,6.6,3.4,True,True
5567,20120527,WAS,NL,ATL,NL,7,2,gonzg003,beacb001,False,5,-5,2.2,4.0,False,True
5568,20120527,COL,NL,CIN,NL,5,7,moyej001,latom001,True,-2,2,6.6,4.0,True,True
5569,20120527,HOU,NL,LAN,NL,1,5,happj001,capuc001,True,-4,4,4.4,2.4,True,True
5570,20120527,SFN,NL,MIA,NL,3,2,cainm001,nolar001,False,1,-1,5.0,5.4,False,True
5571,20120527,SDN,NL,NYN,NL,0,2,volqe001,dickr001,True,-2,2,3.4,1.8,True,True
5572,20120527,CHN,NL,PIT,NL,4,10,garzm001,bedae001,True,-6,6,5.6,3.8,True,True
5573,20120527,PHI,NL,SLN,NL,3,8,hallr001,waina001,True,-5,5,5.8,5.8,True,True
5574,20120528,NYA,AL,ANA,AL,8,9,hughp001,weavj003,True,-1,1,4.2,1.2,True,True
5575,20120528,DET,AL,BOS,AL,4,7,fistd001,doubf001,True,-3,3,2.6,6.6,False,False
5576,20120528,KCA,AL,CLE,AL,5,8,adcon001,tomlj001,True,-3,3,999.0,4.0,True,True
5577,20120528,OAK,AL,MIN,AL,4,5,blact001,diams001,True,-1,1,999.0,4.2,True,True
5578,20120528,CHA,AL,TBA,AL,2,1,salec001,moorm003,False,1,-1,999.0,4.6,True,False
5579,20120528,SEA,AL,TEX,AL,2,4,millk004,harrm001,True,-2,2,3.2,4.0,False,False
5580,20120528,BAL,AL,TOR,AL,2,6,huntt002,hutcd001,True,-4,4,5.2,999.0,False,False
5581,20120528,SLN,NL,ATL,NL,8,2,lynnl001,hanst001,False,6,-6,3.4,5.2,False,True
5582,20120528,SDN,NL,CHN,NL,7,11,suppj001,woodt004,True,-4,4,4.2,4.6,False,False
5583,20120528,HOU,NL,COL,NL,7,9,rodrw002,nicaj001,True,-2,2,2.8,5.6,False,False
5584,20120528,HOU,NL,COL,NL,6,7,lylej001,whita001,True,-1,1,6.4,6.0,True,True
5585,20120528,MIL,NL,LAN,NL,3,2,marcs001,haraa001,False,1,-1,3.4,3.6,False,True
5586,20120528,WAS,NL,MIA,NL,3,5,zimmj003,zambc001,True,-2,2,2.8,5.2,False,False
5587,20120528,PHI,NL,NYN,NL,8,4,hamec001,niesj001,False,4,-4,2.0,4.2,False,True
5588,20120528,CIN,NL,PIT,NL,1,4,arrob001,mcdoj004,True,-3,3,2.8,2.4,True,True
5589,20120528,ARI,NL,SFN,NL,2,4,cahit001,zitob001,True,-2,2,3.0,3.8,False,False
5590,20120529,NYA,AL,ANA,AL,1,5,petta001,hared001,True,-4,4,3.8,4.8,False,False
5591,20120529,DET,AL,BOS,AL,3,6,verlj001,bardd001,True,-3,3,3.2,999.0,False,False
5592,20120529,KCA,AL,CLE,AL,8,2,smitw002,mastj001,False,6,-6,999.0,4.2,True,False
5593,20120529,OAK,AL,MIN,AL,2,3,parkj001,devrc001,True,-1,1,999.0,999.0,True,True
5594,20120529,CHA,AL,TBA,AL,7,2,humbp001,shiej002,False,5,-5,5.6,4.0,True,False
5595,20120529,SEA,AL,TEX,AL,10,3,vargj001,felds001,False,7,-7,5.0,3.0,True,False
5596,20120529,BAL,AL,TOR,AL,6,8,arrij001,romer002,True,-2,2,3.0,4.6,False,False
